Video_ID,Channel_ID,Channel Name,Subscriber Count,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster,Channel_Weight
roCaFODDTbM,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,0.57,0.335,0.485,0.06,1.4549999999999998,1.405,0.48,1.56,0.745,0.01,0.655,0.505,0.0,0.005,1.03,1.41,0.645,1.0,3.6015572993190784e-05
roeCpEfT7r8,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
rqhfSZHmbmo,UCia6oQqdV5kXk7aXf3gJsYw,0ne lucas live br,249.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
rr9vlpo96d8,UCumDKkURYIw_dKqtn9hN-Ew,Alina Mcleod,344000.0,0.38,0.0,0.0,0.0,1.6,0.0,0.62,1.99,3.23,1.75,0.0,0.0,0.0,0.0,2.5,0.0,1.36,0.0,0.0005462361903967269
rrDe-q9Div4,UCKie0svsFyBBsKaQIA4hx-w,American Entrepreneur in the Philippines,9850.0,0.76,0.0,0.0,0.5,1.49,0.53,0.99,1.95,2.45,0.13,0.21,0.0,0.97,0.0,1.88,0.0,0.0,0.0,0.00020483857139877258
ruBgmdFjSMQ,UC5NF_7WBa8OVDC0Xbs8yvOg,Japapino World ジャパピーノ,174000.0,0.235,0.3,0.7050000000000001,0.055,2.515,2.175,1.225,2.02,2.49,0.605,0.38,0.0,0.34,0.0,3.495,0.8450000000000001,0.86,0.0,0.00018207873013224228
ruElibcApIE,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,0.3366666666666666,0.2766666666666666,0.4266666666666667,0.0,0.8133333333333334,0.0833333333333333,0.6766666666666667,1.4466666666666663,0.9166666666666664,0.7966666666666667,0.7033333333333333,0.7233333333333333,0.8666666666666667,0.0,1.0033333333333334,0.3566666666666667,0.4833333333333333,1.0,6.18380592901955e-05
ruVGGgnY-wY,UCbn5xzRrAOY9DWJlbyPBsvg,Joel and Emilia,257000.0,1.355,0.105,1.735,0.36,0.795,1.075,0.315,1.085,0.815,0.25,0.48,0.0,0.17,0.0,1.255,0.665,0.465,1.0,0.00040967714279754517
rvToEKQvF50,UCYY2mNcq7pv6IRW92JIT6DA,The Juicy Vlog,583000.0,1.3199999999999998,1.865,0.095,1.38,0.315,0.0,0.21,0.93,0.565,0.32,0.525,0.485,0.0,0.52,1.055,2.325,0.0,2.0,0.00014249639749479832
rwDJonZagL8,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,629000.0,,,,,,,,,,,,,,,,,,,0.0002341012244557401
rxxIlxGqOvI,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.2085714285714285,0.0,0.3728571428571429,0.87,0.7042857142857143,0.5828571428571429,0.4471428571428571,1.0928571428571427,0.9628571428571427,0.7985714285714286,0.4371428571428571,0.2357142857142857,0.8742857142857143,0.0357142857142857,0.99,0.0485714285714285,0.13,1.0,2.074314647076178e-05
rybqxACqCNs,UCQQ8I5Qrm-hvV0tt8szsfyg,GD   is --FOOTLOOSE !,1530.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
s-7XxMvb09M,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,0.0,0.0,0.28,0.0,1.315,1.515,0.505,1.075,1.215,1.0,1.135,0.035,1.745,0.325,1.335,0.315,0.0,0.0,3.6015572993190784e-05
s1_Bc_E67y0,UCHEf6T_gVq4tlW5i91ESiWg,People Vs Food,12600000.0,1.1,1.4300000000000002,0.0,0.735,0.935,0.615,0.0,1.1,1.57,1.475,0.8049999999999999,0.0,0.0,0.0,2.18,0.64,1.06,0.0,0.00032774171423803616
s2OEykrNIhw,UCCOkdio2yvgl8tx_7C2ZyIw,Selfie Travellers,2380.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
s6J8ZfrnXoI,UCvOxZARbKQLR4WB59oyq45g,PURPLE TWINS,89700.0,0.4533333333333333,0.1966666666666666,0.9733333333333332,0.27,0.1266666666666666,0.1033333333333333,0.16,0.9233333333333332,0.6366666666666666,0.5166666666666667,0.12,0.3033333333333333,0.0,0.2966666666666666,1.106666666666667,1.2233333333333334,1.01,1.0,0.0008193542855950903
s6WO91bUoaM,UCl7giZXLlLIAEKV-TVoBW7Q,tryNsomethingnew,1200000.0,,,,,,,,,,,,,,,,,,,0.0002979470129436692
s6njeSpydbc,UCobYD8WgP3GPOqgvXF2Yy1w,Adam and Jane's Lifestyle,75500.0,0.705,0.705,0.15,0.35,0.815,0.945,0.855,1.15,1.075,0.595,0.86,1.315,0.715,0.17,1.345,0.915,0.0,1.0,6.827952379959086e-05
s6qypKUMctI,UCbn5xzRrAOY9DWJlbyPBsvg,Joel and Emilia,257000.0,0.07,0.0,0.15,0.61,2.56,2.16,0.615,2.74,2.495,1.25,0.0,0.0,0.295,0.0,2.5,1.0,0.105,0.0,0.00040967714279754517
s7csFCp5Adg,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,163000.0,,,,,,,,,,,,,,,,,,,6.554834284760723e-05
s826RP5rv5E,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.7224999999999999,0.5225,0.1525,0.81,0.4599999999999999,1.2174999999999998,0.1475,0.8025,0.6625,0.4025,0.3825,0.0,0.375,0.0,2.5875,1.4025,0.0075,1.0,2.074314647076178e-05
s98azhtH3Dw,UCcaIZBgmiYTJP9fpO_xjMTQ,Travel Escapes,246000.0,0.0,0.0,0.0,0.37,1.35,2.96,1.32,1.57,1.33,0.16,0.57,0.0,0.0,0.26,2.7,0.05,0.29,0.0,0.00032774171423803616
sATsGNBRD9k,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,171000.0,1.525,2.595,0.0,4.21,0.0,0.055,0.0,0.0,0.465,0.335,0.0,0.02,0.005,0.07,1.565,1.225,0.0,2.0,6.426308122314434e-05
sAiddfV6n0g,UCPNBc7ZRwmgk1I6j_lenAfw,The Love Train Nation,23900.0,0.0,0.0,0.0,0.27,1.61,1.81,0.23,1.79,2.32,0.51,0.0,0.0,0.0,0.0,3.45,0.42,0.0,0.0,0.00010924723807934537
sBeunz-bOlA,UCVGxrPOe4sO05dsepa42l8w,Brad Newton - Fitness Street,27300.0,1.96,0.28,0.0,1.27,0.0,1.82,0.58,0.0,0.0,0.0,1.82,0.6,0.0,0.01,0.39,1.91,0.0,1.0,0.0004682024489114802
sCaAOkdjzkU,UCmz6VlIkVZLuZ_zKDnzYV0g,Travel 2 Where,5030.0,0.76,0.0,0.0,0.36,0.9,0.0,0.0,0.29,0.32,0.0,1.31,2.09,0.0,0.0,0.0,0.0,0.62,1.0,0.0010924723807934538
sD7I3u5xxUo,UCWzRbhclh3HeYPU3jkC_MWw,The Passport Couple,55800.0,1.89,2.38,0.0,4.48,1.02,0.43,0.0,1.06,1.78,0.55,0.0,0.0,0.0,0.0,2.32,1.59,0.0,2.0,0.0010924723807934538
sEdc4HVFOfY,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
sGNo1Z2uHio,UCJsUPQs-NSevvUxKmtvdQxw,International Jasper 🇵🇭,56800.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
sIDgYpGccWA,UCLwXLrLjw0bvnk1eGQBNJmg,Mac n Teens,24300.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
sJtqUEZe5b0,UCOnj7dA6j1iTFtudrackMag,8 Miles from Home,348000.0,0.624,0.0,0.52,0.5700000000000001,1.154,0.6900000000000001,0.294,0.642,1.672,0.702,0.204,0.504,0.44,0.1679999999999999,1.308,0.5980000000000001,0.212,1.0,0.00036415746026448456
sLG4lh63BLA,UC_DmOS_FBvO4H27U7X0OtRg,Fearless & Far,3030000.0,0.5549999999999999,0.67,0.0,0.065,1.735,1.03,0.425,0.79,1.35,1.215,1.11,0.5449999999999999,0.985,0.035,2.105,0.76,0.0,0.0,0.00032774171423803616
sNKK3aX8Bd4,UCpcVjkwSeZG6GJvLsIxK5Yw,Sol & Luna,88000.0,1.335,0.83,0.425,0.99,0.525,0.435,0.0,0.72,0.9825,0.83,0.1475,0.055,0.3,0.0,1.9975,0.3,0.0,1.0,0.0002341012244557401
sO2swdX-5SY,UClC88Hwf0c115jFj-fhVj2A,Kano Harry,3930.0,,,,,,,,,,,,,,,,,,,0.00020483857139877258
sOz1Zyg42Gs,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.6375,0.84,0.71,1.4625,0.0175,0.5575,0.2925,0.2375,0.055,0.085,0.265,0.1525,0.21,0.025,0.6725000000000001,0.74,0.58,1.0,2.074314647076178e-05
sOzt7izjONc,UCDZP2n7wrjSrFA8_KENuJ3Q,MomDuty,244000.0,0.5325,0.17,0.78,0.55,0.0,0.265,0.0025,0.0925,0.3075,0.5125,0.095,0.1175,0.75,0.03,0.355,0.605,0.0,1.0,0.0008193542855950903
sPa-KzBF5fw,UCU03NklypYW1AAIoNE2Vh1g,Jeanelleats,1900000.0,,,,,,,,,,,,,,,,,,,0.0002341012244557401
sQ8-amHR7tY,UCTYLltHLCjnZc7g9ltZeDVw,Meet The Nomads,14500.0,1.11,1.14,0.0,0.4,0.85,1.78,0.36,0.0,0.32,0.0,1.62,1.2,0.0,0.72,1.43,1.86,1.14,1.0,0.0005462361903967269
sR9Ns0aZMK8,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
sRX0LWY7eCE,UCYY2mNcq7pv6IRW92JIT6DA,The Juicy Vlog,583000.0,1.265,0.4,0.35,2.1100000000000003,0.36,0.0,0.0,0.355,0.65,1.19,0.32,0.46,0.1,0.24,0.6,0.275,0.0,1.0,0.00014249639749479832
sRXO7kjhCA8,UC23SG4XKkSrbhz-bZ2f5Mfw,123JAPAN!,629000.0,,,,,,,,,,,,,,,,,,,0.0002341012244557401
sRd_FC4U5d0,UCooOp70lTrrOi4bqG531JOA,Crazy Filipina Love,18900.0,0.045,0.0,0.0,0.56,0.4549999999999999,0.0,0.09,1.065,0.69,0.62,1.03,0.0,1.155,0.0,0.01,0.51,0.0,1.0,0.0010924723807934538
sSNoIF-wAmw,UC5wQUM_uqQ6bo6zxvEG6QJw,Proudly Nomadic,12000.0,0.52,0.0,0.58,2.01,0.57,1.67,0.0,0.19,0.0,0.19,5.0,1.35,0.0,1.06,1.05,0.0,0.32,1.0,0.0002341012244557401
sSv5BMvqVPw,UCQYkvXhPNaRxlu-jAI5_5Zg,LeRoc Living Our Life Philippines,1240.0,,,,,,,,,,,,,,,,,,,0.00010572313362517294
sSwPw5r5iHY,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
sTAp9uDvlPs,UCuBgQMllxvxKLuABHZlV5KA,RELL 🕺🏽,446000.0,0.5349999999999999,0.2025,0.01,0.37,2.105,0.9675,0.3349999999999999,2.0625,2.5925,1.4525,0.33,0.295,0.0,0.1525,2.5025,0.3875,0.4325,0.0,0.00036415746026448456
sTU4mOcJvEI,UC34uT3C8-_AyHTLnZxdzIuw,Ingrid in Bosnia,81700.0,0.7633333333333333,0.1666666666666666,1.08,0.0766666666666666,0.5233333333333333,1.5199999999999998,0.0,0.5299999999999999,0.0833333333333333,1.21,0.5033333333333333,0.4433333333333333,0.5833333333333334,0.1999999999999999,0.2466666666666666,0.2833333333333333,0.1,1.0,0.0005462361903967269
sTnV8lcXHz4,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,36200.0,,,,,,,,,,,,,,,,,,,0.00010241928569938629
sUM-kDlNiWg,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,36200.0,,,,,,,,,,,,,,,,,,,0.00010241928569938629
sVTDPKvQfjw,UCaFhs6xTFwNK8J8XGM6yRiQ,Ammar,104000.0,0.15,0.0,0.2,0.65,2.22,2.95,2.79,3.55,0.47,1.66,2.06,0.0,0.0,2.91,2.18,1.93,1.65,0.0,0.0010924723807934538
sXsHYugynnI,UCfXT2sohC0RuRDBo49ARTuQ,Ay Kaptyur,2580.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
sYFJwt_OU_c,UCNDk_kGqNSg60VNnzSeym_g,Chai Travel,95300.0,,,,,,,,,,,,,,,,,,,0.00040967714279754517
sZb2_4VWzVw,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,0.0,0.0,1.29,0.0,2.06,2.18,1.22,1.76,1.98,1.92,0.0,0.0,0.0,0.12,1.52,0.0,0.0,0.0,3.6015572993190784e-05
sa07Wfk2HQs,UC1712XEXMIRQW1-spPVK0Ng,Travis Kraft,597000.0,,,,,,,,,,,,,,,,,,,0.0002979470129436692
savv4fk8B4U,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,163000.0,,,,,,,,,,,,,,,,,,,6.554834284760723e-05
sbQqdfjhets,UCAk9RQwVhfirnwxn_hKVBAA,A British Expat In The Philippines,9200.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
sf4wICUY4xU,UC1PwIaB8KklVK5iZqbtZErA,Flying Kell,205000.0,0.35,0.0,0.0,1.99,1.15,0.0,0.0,0.0,1.78,0.0,0.0,0.0,1.02,0.0,1.74,0.0,0.73,1.0,0.0002521090109523355
skoiHrfdETA,UCYr4VTQfBpXrccQw_H2S8RA,JUICY REACTS,318000.0,1.065,0.2425,0.42,0.7775,0.2875,1.3199999999999998,0.28,0.495,0.4525,0.5125,0.25,0.2375,0.0,0.075,0.75,0.5874999999999999,0.1425,1.0,0.00012138582008816153
slOnKFQc__Y,UC_DmOS_FBvO4H27U7X0OtRg,Fearless & Far,3030000.0,,,,,,,,,,,,,,,,,,,0.00032774171423803616
sn8zpmSPWds,UCQvZnhzOeb5FSGU--TZqt0Q,Fil-American Made,17100.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
sov2E84wmhQ,UCQ3i4wFECsKSLp8_9y-BkgA,Dustin Backpacks,160000.0,,,,,,,,,,,,,,,,,,,0.00040967714279754517
stIB8C41h0I,UCRNHIq5_JclKEK4Gbx1UFDw,한인타운리조트 호텔&풀빌라,245000.0,1.2,0.1533333333333333,1.3633333333333333,1.7966666666666666,0.3566666666666667,0.4866666666666666,0.15,1.3133333333333332,0.7200000000000001,0.5733333333333334,0.0666666666666666,0.0,0.9,0.06,0.6233333333333334,0.0,0.3866666666666667,1.0,0.00036415746026448456
svwxw7iB-W4,UCOVPHypKtkqQQbNO3R7xKsA,fonsi abroad,44500.0,1.665,0.25,0.88,0.935,1.005,1.155,0.58,1.515,1.3,1.755,0.7949999999999999,0.02,0.0,0.29,1.405,0.17,0.83,0.0,0.0010924723807934538
swOdShaXNps,UCFHhnyA9HGtBxGhtMQ_FEpQ,The Front,540000.0,0.92,0.0,0.33,0.97,1.28,1.54,0.78,1.46,1.39,1.4,0.0,0.0,0.0,0.0,1.58,1.33,0.0,0.0,0.0008193542855950903
sxPHlv-5d1s,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
sxqDOWgkFL8,UC_w4jVsJPq4RdNnqOnQjaSA,Shaine Hong,46100.0,1.31,1.25,0.0,0.07,0.0,0.04,0.0,0.0,0.73,0.34,0.33,0.0,0.81,0.0,0.0,0.0,0.0,1.0,0.0016387085711901807
t-4N9G4C_bk,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
t0DyWkA_wbI,UCobYD8WgP3GPOqgvXF2Yy1w,Adam and Jane's Lifestyle,75500.0,0.205,0.385,0.005,0.37,1.595,2.81,0.46,1.1949999999999998,1.97,0.485,0.0,0.0,0.46,0.045,2.355,0.775,0.025,0.0,6.827952379959086e-05
t0L4HtR01hw,UC_nGEYgqzTuyFbHCZELMC2w,Merryjuj,11400.0,,,,,,,,,,,,,,,,,,,0.00011301438422001247
t1KCgUL62GM,UCFKiXXD3aVWU60VQCuUvPHA,Myer Travels,151000.0,0.6,0.045,0.0,1.3225,1.0,0.61,0.69,0.8825000000000001,0.8474999999999999,0.5874999999999999,0.7875,0.445,0.0,0.75,1.06,0.4925,0.2175,1.0,0.0010924723807934538
t35VVrWzd4g,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
t5-r4LJNCQ8,UCSjiVW9NV-mcJJ1t6RbMh7A,Down Under Visa,2650.0,,,,,,,,,,,,,,,,,,,0.00014249639749479832
t50jstuxy1Y,UC5NofLGyaa9Q6PHsxSgXM0Q,Lloyd & Mandy,120000.0,1.25,0.0,0.0,0.0,1.7,1.44,0.49,1.6,2.86,0.17,0.0,0.0,0.62,0.0,3.21,0.03,0.24,0.0,0.0008193542855950903
t7HHM_T8i2U,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,36200.0,,,,,,,,,,,,,,,,,,,0.00010241928569938629
t8V2_4KB-LI,UClxGlpO6TzyJcW7gPCJe94g,GLOCO,1260000.0,1.085,0.335,0.67,0.895,0.855,1.6749999999999998,0.48,1.28,0.875,0.57,0.45,0.29,0.79,0.76,0.27,0.0,0.4649999999999999,1.0,0.0010924723807934538
tB8xTODnh0I,UCD58HBLhMozUsE6JwK3y10g,Bowzer’s reaction Pit,276000.0,0.27,0.0824999999999999,0.145,0.32,0.2875,1.3075,0.395,0.9975,0.665,0.635,0.7124999999999999,0.3725,0.0,0.1625,0.615,0.3399999999999999,0.18,1.0,0.0008193542855950903
tBLvHKSuWaE,UC2vcjazcVurVmpn5svBRA-Q,FTD Facts,1460000.0,0.65,0.74,0.0,1.72,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1.0,0.0006554834284760723
tCBSddrRG0E,UCvU278VonkFgEvpKqRuZs1Q,nazfromqueens,2700.0,2.705,3.065,0.95,1.465,0.95,0.11,0.245,1.98,2.685,1.48,0.32,0.2,0.0,0.0,2.9850000000000003,0.905,0.395,2.0,0.00040967714279754517
tCu38d1ycMM,UCfow9qUPXMbZJ7iG6gfAQyA,Marcy lee,42800.0,0.24,0.0,0.0,0.0,1.68,1.4,0.0,0.42,2.15,0.85,0.0,0.0,0.18,0.0,1.21,0.0,0.0,0.0,0.0010924723807934538
tD9YGqa-xrA,UC9YZFtyku73zkyXx1a8Ez-g,Eatbook,169000.0,0.9,0.295,1.235,1.19,0.515,1.075,0.4449999999999999,0.86,0.79,0.02,0.775,0.475,0.0,0.09,0.875,0.11,0.0,1.0,0.0010924723807934538
tDD1cQALLv8,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,128000.0,,,,,,,,,,,,,,,,,,,0.00013109668569521446
tDUdeWR0FMo,UCeBL09KpOrsEPZhsbI7WT1Q,Luis Portelles,294000.0,0.41,1.16,0.0,1.9,1.57,0.52,0.0,2.36,2.46,3.34,0.0,0.0,0.0,0.29,4.22,2.61,0.0,0.0,0.0010924723807934538
tDajKo9R3cE,UCSjiVW9NV-mcJJ1t6RbMh7A,Down Under Visa,2650.0,,,,,,,,,,,,,,,,,,,0.00014249639749479832
tDmrvUEqcnQ,UCAW9e0pCUr2XZQ6hCLe2ifA,Tarsier TV,4410.0,2.32,2.37,2.52,1.03,1.43,0.0,1.36,0.82,0.0,0.85,1.69,1.91,0.0,0.0,1.83,2.51,0.95,2.0,0.0008193542855950903
tED_WGpnHVo,UCiSdshZ1CEC4C1VE4K1Lbhw,J.E.I. (jayson's escapade ideas),11400.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
tF_WXKk7TYY,UCQQyW9Ki62OmGzHedws7xlQ,Bianca & Beyond,142000.0,0.5725,0.0,0.7675000000000001,0.6925,1.0375,2.3275,0.105,0.525,1.0025,0.5700000000000001,0.18,0.0,0.515,0.0525,1.0525,0.2575,0.175,1.0,0.00010241928569938629
tG3Uh1cLEao,UCxKN5z9rc4DlZ-7gI7mHKFg,T HUBS 22,101000.0,1.6233333333333333,1.346666666666667,0.42,0.3766666666666666,0.3866666666666666,0.5733333333333334,0.2833333333333333,0.5666666666666667,0.4599999999999999,0.2733333333333333,0.1033333333333333,0.0,0.0633333333333333,0.0,2.5,1.086666666666667,0.89,2.0,0.0010924723807934538
tHksfBT2y8M,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
tIEV_f99IQ0,UCiNCvGzwadWCZIzTUjoApRQ,Daniel Marsh,466000.0,,,,,,,,,,,,,,,,,,,0.00040967714279754517
tIal-tUqUV4,UCTfHKQ9fbUEiStUAQEax7dw,,,,,,,,,,,,,,,,,,,,,
tIxUUl_nPbo,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
tJngrUIZ10w,UCTPxMCyJyYGF6H0eBhOvgsA,Pinay mom's blogs,7390.0,,,,,,,,,,,,,,,,,,,0.0001724956390726506
tKuABQSveuQ,UCwmjQLxUeYS2qxpNH8cF0Rw,BossD3nnis,15000.0,,,,,,,,,,,,,,,,,,,0.0002521090109523355
tLnvXS6NFaQ,UCvG1JotA9_B1y8Mo5_ePOfw,Mike Still,359000.0,0.905,0.435,0.01,0.56,0.0,1.23,0.025,0.0,0.17,0.515,0.0,0.145,0.725,0.27,0.0,0.55,0.395,1.0,0.0010924723807934538
tLzf_0-3KtU,UCfROmtFIX0dVDpJq1W98Cxg,BOBBY'S ANGELS,1850.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
tMWvqEKsldQ,UCoqxuZY1dt2Z_KHZHDDKguw,Master of Voice,604000.0,0.0,0.0,0.0,0.4066666666666667,1.3633333333333333,1.913333333333333,0.9566666666666666,0.6333333333333333,1.1866666666666668,0.2966666666666667,0.2266666666666666,0.1566666666666666,0.1633333333333333,0.1066666666666666,0.9166666666666666,0.5966666666666667,0.3133333333333333,0.0,0.0010924723807934538
tO9HkIQt_KM,UCbbw0svE3owMHUQcsL0nnUA,Happiness Boms,9330.0,,,,,,,,,,,,,,,,,,,0.00040967714279754517
tQh8umgs1CE,UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeedVideo,19800000.0,0.375,0.3,0.0,0.215,1.505,1.83,0.515,1.665,1.785,0.815,0.6849999999999999,0.545,0.375,0.0,1.57,0.615,0.07,0.0,0.0002521090109523355
tSF9Le9A2PU,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
tSWAd-BjvO0,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,163000.0,,,,,,,,,,,,,,,,,,,6.554834284760723e-05
tSZk3cPWbTA,UCiEK-SwMjiYsiWzXvOKqKdg,AmysCrypt,324000.0,0.0,0.0,0.04,1.29,0.41,0.62,2.26,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,1.0,0.0004682024489114802
tSyEn2w15BY,UCQKWCDl0BKMIAj-mrjLIySg,Sylvia Kim,492000.0,1.3666666666666665,1.3866666666666667,0.0233333333333333,1.05,0.2366666666666666,0.5,0.0166666666666666,0.34,0.0633333333333333,0.0,1.13,1.0433333333333332,0.0333333333333333,0.0,0.0233333333333333,0.1666666666666666,0.2833333333333333,1.0,0.0006554834284760723
tTwux4luqJc,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
tVCNar6UXZI,UCdJAmuo-KkgcJvSoQjPxAWg,Ash and Kels,32200.0,1.49,0.3,0.0,2.12,1.42,2.11,0.55,0.695,1.315,0.0,0.2,0.0,0.0,0.14,3.88,0.575,0.0,0.0,0.00032774171423803616
tW9cnzMZXhk,UCSvaH7DbguYJcp8PHTTv1Zw,Bigg World Cinema,34000.0,0.0,0.0,0.62,0.0,1.67,1.12,0.29,1.03,1.94,2.0,0.0,0.0,0.57,0.36,0.35,0.0,1.84,0.0,0.00019278924366943303
tYALRFw3Ox0,UCYuOZy_oPeZL_1BdHxf-Y2Q,One Down,69600.0,0.15,0.0,0.0,1.14,0.92,0.97,0.04,0.92,0.99,1.005,0.0,0.1,0.83,0.0,1.445,1.11,0.0,1.0,0.00032774171423803616
tYLFoUTJuGU,UC2-_WWPT_124iN6jiym4fOw,Asian Boss,3840000.0,0.32,0.14,0.0,0.0,1.92,0.55,0.53,3.45,2.73,0.56,0.02,0.0,0.0,0.0,2.33,0.0,0.2,0.0,0.0006554834284760723
tYjJMG2m4kE,UCKygRpISlqs5TufcT3JtRng,Dale Philip,3760000.0,0.23,0.0,2.22,2.22,0.88,2.62,0.65,4.04,0.0,0.0,1.62,0.0,1.63,0.0,2.11,1.56,0.0,0.0,0.00036415746026448456
tYlsZMI9Ag8,UCeoRAN5sr02w8_9aFWxIM4g,Tech Travel Eat by Sujith Bhakthan,2280000.0,1.1166666666666667,0.09,0.8333333333333334,0.82,0.9966666666666666,0.5199999999999999,0.6699999999999999,1.1,0.7133333333333334,0.13,0.1466666666666666,0.59,1.1766666666666667,0.0866666666666666,0.7166666666666668,0.8366666666666666,0.0333333333333333,1.0,0.0010924723807934538
tZp68JiFAQI,UC_nGEYgqzTuyFbHCZELMC2w,Merryjuj,11400.0,,,,,,,,,,,,,,,,,,,0.00011301438422001247
tcwkL4L5P2w,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.4325,0.21375,0.1775,0.49875,0.38375,0.42125,0.2225,0.3225,0.815,0.39125,0.1375,0.18875,0.625,0.17,0.84,0.16625,0.07,1.0,2.074314647076178e-05
tgBcEpjxw7A,UC1MNjDRpoEsl_tiogaRYt1A,The Philippines Project,6150.0,0.52,0.275,1.045,1.57,0.76,0.0,0.39,1.37,0.72,1.37,0.115,0.41,0.0,0.365,0.865,0.16,0.02,1.0,0.0005462361903967269
tgzwr7hOgK4,UCmBZnXBBEgSOgPIV_f0G05g,Locke Family TV,1490.0,0.6733333333333333,0.02,1.42,1.1666666666666667,0.27,0.6366666666666666,0.0566666666666666,2.023333333333333,0.6233333333333334,1.12,1.0533333333333332,0.1166666666666666,0.9966666666666668,0.0,0.0466666666666666,0.0,0.1733333333333333,1.0,0.0016387085711901807
thA7BQWeWfM,UC0v-tlzsn0QZwJnkiaUSJVQ,REACT,20100000.0,1.0766666666666669,1.02,0.52,0.4466666666666667,0.5366666666666666,1.106666666666667,0.2633333333333333,0.8566666666666666,1.11,0.79,0.0,0.5333333333333333,0.1833333333333333,0.11,1.2866666666666666,0.8566666666666666,0.1566666666666666,1.0,0.0006554834284760723
thz5G93p5E0,UCXV-Jt3UPJPstvLVx6A1Z7Q,Kristypata,328000.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
tiiHMwVolQI,UCvsb2dwX9pL-_QX8blpQ_Ag,Max & Sujy POL,48800.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
tjDZ9-6PxiQ,UCRJsTt5C_CCKtst-pqMzYVA,Chad Foster Explores,86800.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
tjMhoid4jVc,UC94bSvWltDS6I0U_u7mn8VQ,Two Broskis,24800.0,2.12,2.395,0.52,2.725,0.81,0.0,0.0,1.19,1.66,1.27,0.0,0.0,0.485,0.03,1.845,0.245,0.66,2.0,0.00036415746026448456
